t,r0_x,r0_y,r1_x,r1_y,rdot1_x,rdot1_y,rddot1_x,rddot1_y,r2_x,r2_y,rdot2_x,rdot2_y,rddot2_x,rddot2_y,r3_x,r3_y,rdot3_x,rdot3_y,rddot3_x,rddot3_y,r4_x,r4_y,rdot4_x,rdot4_y,rddot4_x,rddot4_y,r5_x,r5_y,rdot5_x,rdot5_y,rddot5_x,rddot5_y,r6_x,r6_y,rdot6_x,rdot6_y,rddot6_x,rddot6_y,r7_x,r7_y
28.84,0.0,0.0,3.721747795314761,-5.029523233717687,6.312881280986799,-1.100510597879222,30.073748214461162,-18.226860301841526,8.836197984765594,-9.49779113779596,2.9578123368496074,-5.582666040555617,-15.814583910065537,26.60621994264943,14.452269751572677,-11.94640922958443,-2.3600522048464563,-10.049368548083855,3.1346558258492507,12.704428208101662,20.547730248428742,-11.946409229585184,2.3600522048411205,-10.049368548082638,-3.1346558258532298,12.704428208129388,26.163802015235227,-9.49779113779524,-2.957812336851757,-5.582666040551274,15.814583910082064,26.60621994265064,31.278252204686186,-5.029523233716516,-6.312881280986009,-1.1005105978793033,-30.0737482145189,-18.22686030191703,35.0,0.0
28.85,0.0,0.0,3.7863426178415303,-5.041420705775756,6.602805340620909,-1.2778142434472564,27.83243170041004,-17.16208876052744,8.864973570402604,-9.552281865932224,2.7935998818861645,-5.312996918460592,-16.95067174867186,27.272286592193936,14.428875303895163,-12.046265199623726,-2.308978791032001,-9.92273639852357,7.047461354059138,12.631319450551276,20.571124696106203,-12.046265199624465,2.308978791026636,-9.922736398522073,-7.047461354060516,12.631319450580223,26.135026429598195,-9.552281865931457,-2.793599881888161,-5.312996918456247,16.95067174868572,27.272286592193268,31.213657382159422,-5.041420705774589,-6.602805340620698,-1.2778142434480888,-27.83243170046819,-17.162088760601776,35.0,0.0
28.86,0.0,0.0,3.853700491736964,-5.055011805068487,6.868707343596899,-1.44309016195309,25.243907344784816,-15.791222192556061,8.892087511923947,-9.604073202374876,2.6199765536847526,-5.037843828219531,-17.714021930000136,27.690828300799026,14.406148856448548,-12.144846178855492,-2.220300243800861,-9.79656314036663,10.737314381963529,12.605966710265124,20.593851143552765,-12.144846178856215,2.2203002437954953,-9.796563140364837,-10.73731438196242,12.605966710295151,26.10791248807683,-9.604073202374067,-2.6199765536866235,-5.037843828215201,17.714021930011285,27.690828300796426,31.14629950826399,-5.055011805067331,-6.86870734359727,-1.4430901619546592,-25.24390734484291,-15.79122219262875,35.0,0.0
28.87,0.0,0.0,3.923571687774432,-5.0701717891172065,7.106993902809019,-1.5931250523548277,22.323629825265357,-14.125772576350753,8.91744358887154,-9.653103687513635,2.4407952985752184,-4.759885463564247,-18.092663083596634,27.849509540580726,14.384487005279729,-12.242164438733715,-2.0963606825871395,-9.670301391109769,14.143043296644109,12.641414045699593,20.61551299472153,-12.242164438734418,2.0963606825817984,-9.67030139110767,-14.143043296640371,12.641414045730786,26.08255641112922,-9.653103687512782,-2.4407952985769956,-4.759885463559957,18.09266308360415,27.84950954057527,31.076428312226515,-5.070171789116071,-7.1069939028099665,-1.5931250523571108,-22.32362982532237,-14.125772576420657,35.0,0.0
28.88,0.0,0.0,3.995675571135781,-5.086747216290269,7.3143452041740185,-1.7249353164340973,19.092211706556824,-12.181975488761493,8.940984375985314,-9.699340984019955,2.2598837786886454,-4.481815170188502,-18.082424442147854,27.74021871461356,14.364252532382984,-12.338223593221688,-1.9399951934817377,-9.543300158879246,17.211371293980093,12.749737357160273,20.635747467618224,-12.33822359322237,1.9399951934764461,-9.543300158876828,-17.211371293973883,12.749737357192517,26.05901562401543,-9.69934098401906,-2.2598837786903623,-4.481815170184278,18.082424442151876,27.740218714605078,31.004324428865154,-5.08674721628916,-7.314345204175529,-1.724935316437065,-19.092211706612204,-12.1819754888281,35.0,0.0
28.89,0.0,0.0,4.069700047412351,-5.1045549381472854,7.48779609671828,-1.835847946380225,15.575751268560708,-9.981133022204146,8.96269745769472,-9.742786195535915,2.0809615983394174,-4.206274679124477,-17.68806631000014,27.360115245046842,14.345760869136889,-12.433015740632115,-1.7544938513888049,-9.414818954320157,19.89917432335058,12.94135696761373,20.654239130864266,-12.43301574063277,1.7544938513835868,-9.414818954317413,-19.89917432334198,12.941356967646955,26.03730254230601,-9.742786195534977,-2.0809615983411103,-4.206274679120353,17.688066310000067,27.36011524503492,30.930299952588566,-5.104554938146209,-7.487796096720336,-1.8358479463838413,-15.575751268613942,-9.981133022266773,35.0,0.0
28.900000000000002,0.0,0.0,4.145301562604798,-5.123382099439083,7.624736092577273,-1.9235005247898913,11.805776085372102,-7.54963665428623,8.982615428118661,-9.783473866674099,1.9076403040256666,-3.935854106743469,-16.923072211920307,26.712013391109195,14.32928009630436,-12.52652146362687,-1.543601720026098,-9.284027790596753,22.17338449507625,13.224736717919187,20.67071990369674,-12.526521463627496,1.543601720020976,-9.284027790593674,-22.173384495065278,13.224736717953222,26.017384571882047,-9.783473866673122,-1.9076403040273728,-3.9358541067394794,16.92307221191632,26.712013391093734,30.854698437396095,-5.123382099438046,-7.624736092579849,-1.9235005247941128,-11.805776085422622,-7.549636654344381,35.0,0.0
28.91,0.0,0.0,4.222105103123171,-5.142986138107723,7.722909366995838,-1.9858412246673078,7.819160471862062,-4.918998079401019,9.00081589106553,-9.821471983017654,1.7434233844290723,-3.673091954755582,-15.809396385506567,25.804778795191595,14.315030944032644,-12.618709829217105,-1.311518851924858,-9.150007183392303,24.010860488164397,13.60607326110494,20.68496905596841,-12.618709829217698,1.311518851919853,-9.150007183388883,-24.010860488151593,13.60607326113953,25.99918410893516,-9.821471983016638,-1.7434233844308313,-3.673091954751765,15.809396385498871,25.804778795172282,30.777894896877694,-5.142986138106731,-7.722909366998904,-1.9858412246720862,-7.819160471909356,-4.918998079454068,35.0,0.0
28.92,0.0,0.0,4.299704195786994,-5.163094785286524,7.780414758328226,-2.0211288094242477,3.6580157130113236,-2.125889654622723,9.017421460033217,-9.856881971120321,1.5917062704146945,-3.420475110209457,-14.377169589294589,24.653725111043826,14.303186791853285,-12.709538388763345,-1.062900288429518,-9.011748150908955,25.39822930359628,14.088988559288753,20.696813208147717,-12.709538388763901,1.06290028842465,-9.01174815090519,-25.398229303581644,14.088988559323697,25.982578539967456,-9.856881971119268,-1.5917062704165472,-3.4204751102058517,14.377169589282715,24.65372511102045,30.700295804213837,-5.163094785285582,-7.780414758331746,-2.021128809429529,-3.658015713054624,-2.1258896546701447,35.0,0.0
28.93,0.0,0.0,4.377660907825073,-5.183406065300009,7.7957057680379,-2.0279326328799137,-0.6304466190667029,0.7878051364997152,9.03259975820907,-9.889838698506345,1.4557763350313702,-3.1804388454929144,-12.664369375826652,23.280997063924545,14.293873668682176,-12.79895317797526,-0.8028560596982974,-8.868152213868074,26.33170600917549,14.674238693668146,20.706126331318778,-12.798953177975777,0.802856059693585,-8.868152213863956,-26.331706009159376,14.67423869370336,25.967400241791584,-9.889838698505256,-1.4557763350333595,-3.180438845489564,12.664369375810963,23.280997063897033,30.62233909217572,-5.183406065299122,-7.795705768041834,-2.02793263288564,0.6304466190274525,0.7878051364582053,35.0,0.0
28.94,0.0,0.0,4.4555226522532445,-5.2036050370395515,7.767687876545495,-2.005228781402502,-4.996340232972699,3.7772958131507313,9.046549629085387,-9.92049862722896,1.3385548067719208,-2.955199808092082,-10.714210186733176,21.71395127287765,14.287169817361972,-12.886890632846272,-0.5365256551579872,-8.718119079948574,26.816165315316752,15.359944083437698,20.712830182638935,-12.886890632846749,0.5365256551534427,-8.7181190799441,-26.81616531529923,15.359944083473097,25.95345037091525,-9.92049862722784,-1.338554806774092,-2.9551998080890303,10.714210186713672,21.713951272845748,30.544477347747506,-5.203605037038725,-7.7676878765497985,-2.005228781408611,4.996340232938053,3.7772958131156447,35.0,0.0
28.95,0.0,0.0,4.5328865969428245,-5.223427572207991,7.695992750376888,-1.9526313638698038,-9.396213499313788,6.804125079093767,9.059439186776553,-9.948992650830498,1.2416876189670987,-2.7462711955522447,-8.564843626675675,19.976999127336853,14.283120907041413,-12.973286991436707,-0.26747704795554095,-8.560818289404486,26.85936099191582,16.143863997371923,20.71687909295945,-12.973286991437135,0.26747704795117727,-8.56081828939966,-26.859360991897347,16.143863997406953,25.94056081322406,-9.948992650829346,-1.2416876189694839,-2.746271195549532,8.564843626652646,19.976999127300914,30.467113403057883,-5.223427572207227,-7.695992750381518,-1.952631363876232,9.396213499283874,6.80412507906526,35.0,0.0
28.96,0.0,0.0,4.609307336273679,-5.2425665295571715,7.580374296629769,-1.869801075349442,-13.780700411855946,9.82305846534449,9.071478352299751,-9.975493259226875,1.167109180313555,-2.5554328266315127,-6.261212058556566,18.102406542779192,14.281749657908689,-13.058067143258226,-0.00021140479761261322,-8.395189100077687,26.474752573997975,17.020770530421316,20.71825034209213,-13.058067143258604,0.0002114047934369534,-8.395189100072512,-26.47475257397889,17.020770530455792,25.928521647700837,-9.975493259225699,-1.1671091803161857,-2.555432826629178,6.261212058530475,18.10240654273933,30.39069266372698,-5.242566529556473,-7.580374296634674,-1.8698010753561234,13.780700411830935,9.823058465322676,35.0,0.0
28.97,0.0,0.0,4.684344347513173,-5.260718179474936,7.421081208303765,-1.7568782229272644,-18.10059123961429,12.788304593250631,9.082891387538318,-10.000185415913444,1.1163044540424754,-2.384061836962046,-3.8503024485812247,16.125963355405197,14.283034306314343,-13.14114638712961,0.2609542832963254,-8.220272779268928,25.682733780051436,17.98301722607313,20.716965693686436,-13.141146387129934,-0.2609542833003091,-8.220272779263412,-25.68273378003218,17.983017226106597,25.917108612462243,-10.000185415912247,-1.1163044540453804,-2.3840618369601287,3.8503024485524406,16.125963355361677,30.315655652487436,-5.260718179474305,-7.421081208308896,-1.7568782229341304,18.10059123959428,12.788304593235539,35.0,0.0
28.98,0.0,0.0,4.757570091471564,-5.277590255209088,7.218910046438414,-1.6145385358401207,-22.30800496060823,15.65462787076689,9.093910902609961,-10.02326104727705,1.0901819781831565,-2.2330409462012444,-1.3800071166639967,14.086096217167375,14.286907215107737,-13.222431170109674,0.5120902451299276,-8.035259621170228,24.510348400094088,19.020703877348737,20.713092784893004,-13.222431170109944,-0.512090245133719,-8.035259621164386,-24.51034840007506,19.02070387738098,25.90608909739057,-10.023261047275836,-1.0901819781863604,-2.2330409461997798,1.3800071166332089,14.086096217120557,30.242429908528994,-5.277590255208526,-7.218910046443717,-1.6145385358471027,22.30800496059311,15.654627870758462,35.0,0.0
28.990000000000002,0.0,0.0,4.828570012501814,-5.2929019528673384,6.975205240113513,-1.4439931654761184,-26.356473184856725,18.37735196211628,9.10477785586673,-10.044919042595968,1.0890738655631529,-2.1027584580321936,1.100992451132413,12.02382446558842,14.293254873637041,-13.301819087497071,0.7496539293293203,-7.839488946865312,22.9911841313572,20.121680186107838,20.70674512636366,-13.301819087497279,-0.7496539293329219,-7.839488946859154,-22.991184131338827,20.121680186138263,25.895222144133765,-10.044919042594742,-1.0890738655666754,-2.1027584580312135,-1.1009924511648421,12.023824465538825,30.17142998749869,-5.292901952866847,-6.9752052401189335,-1.443993165483148,26.356473184846607,18.37735196211443,35.0,0.0
29.0,0.0,0.0,4.8969425384996725,-5.306383931417337,6.691859086449014,-1.2469886853745455,-30.200998892327846,20.912373834894765,9.115741553895031,-10.065365254039929,1.1127358038081807,-1.9931082601634462,3.543299097035792,9.982676463665827,14.301917897749238,-13.379198882830362,0.9704900043434015,-7.63244910432943,21.165289868473906,21.27157814020474,20.69808210225143,-13.379198882830508,-0.9704900043468205,-7.632449104322978,-21.165289868456483,21.27157814023323,25.884258446105427,-10.065365254038696,-1.1127358038120363,-1.993108260162978,-3.5432990970693936,9.982676463613787,30.103057461500775,-5.306383931416916,-6.691859086454502,-1.246988685381557,30.20099889232273,20.912373834899455,35.0,0.0
29.01,0.0,0.0,4.962299080903747,-5.317778312686676,6.371311750604663,-1.025807091225618,-33.798084939225674,23.216190392121703,9.127059651515635,-10.08481249667014,1.1603470553421857,-1.9034898243289409,5.896825750872189,8.008570834051719,14.312691029790134,-13.45445044788812,1.1718303584440544,-7.413777468429127,19.07911670182058,22.453867426067106,20.6873089702105,-13.454450447888199,-1.1718303584473018,-7.413777468422403,-19.079116701804423,22.453867426093183,25.872940348484786,-10.084812496668905,-1.1603470553463828,-1.903489824329006,-5.89682575090643,8.008570833997682,30.037700919096647,-5.317778312686325,-6.3713117506101735,-1.025807091232548,33.79808493922519,23.216190392132674,35.0,0.0
29.02,0.0,0.0,5.024272219225331,-5.326847079969056,6.016480244681757,-0.783195123836883,-37.1070230049758,25.247350098579318,9.138986733148966,-10.103470753950317,1.230550251343384,-1.8328397451139313,8.112821752056966,6.147934576353686,14.32533567651007,-13.52744884452001,1.3513539248428172,-7.183268283361369,16.783066702449958,23.650674440801055,20.674664323490532,-13.527448844520022,-1.3513539248459128,-7.183268283354394,-16.78306670243535,23.65067444082453,25.861013266851412,-10.103470753949086,-1.2305502513479247,-1.8328397451145435,-8.112821752091065,6.1479345762983275,29.97572778077501,-5.326847079968774,-6.016480244687253,-0.7831951238436765,37.10702300497951,25.24735009859603,35.0,0.0
29.03,0.0,0.0,5.082553155706876,-5.333410108099371,5.630263749135068,-0.5218987727455588,-40.09599582229873,26.973220969520085,9.151713671875363,-10.121499624251241,1.3218409198665215,-1.7798920498202122,10.154419899722818,4.438665947123434,14.33965471617536,-13.598085173755718,1.507336884222826,-6.9408725161560545,14.31765892492183,24.84693219843885,20.66034528382521,-13.59808517375566,-1.5073368842257864,-6.94087251614886,-14.31765892490941,24.84693219845917,25.848286328124967,-10.121499624250019,-1.3218409198714016,-1.7798920498213822,-10.15441989975622,4.438665947067507,29.91744684429341,-5.333410108099154,-5.630263749140504,-0.5218987727521562,40.09599582230692,26.97322096954234,35.0,0.0
29.04,0.0,0.0,5.136828760648386,-5.337280168473687,5.215976414413677,-0.2451129924041272,-42.73201930468389,28.359277324966527,9.165453608742059,-10.13908268366804,1.4324112666957012,-1.743007595311486,11.980965974701277,2.9229200404611095,14.355402139533556,-13.666236525651913,1.6380911752332272,-6.686619807235102,11.73123505258991,26.02498181487006,20.644597860466988,-13.666236525651781,-1.6380911752360747,-6.686619807227722,-11.731235052579848,26.024981814886956,25.834546391258222,-10.13908268366683,-1.43241126670091,-1.7430075953132174,-11.980965974733465,2.9229200404050193,29.863171239351846,-5.337280168473536,-5.215976414419009,-0.24511299241047502,42.73201930469577,28.359277324993982,35.0,0.0
29.05,0.0,0.0,5.186823569925844,-5.338306464459513,4.7772130314725505,0.043687336549822264,-44.98698843650955,29.37600923975795,9.180398051914688,-10.15638168327665,1.5600828995236498,-1.7201736785842194,13.556082346875165,1.6394226776873158,14.372318821133215,-13.731782601121084,1.7424225843314678,-6.420713216840295,9.07224005837169,27.167507825257303,20.627681178867302,-13.731782601120878,-1.7424225843342276,-6.420713216832765,-9.072240058364258,27.16750782527049,25.819601948085538,-10.156381683275459,-1.5600828995291713,-1.7201736785865083,-13.556082346905441,1.6394226776319005,29.813176430074336,-5.338306464459424,-4.777213031477743,0.04368733654377244,44.98698843652494,29.376009239789994,35.0,0.0
29.060000000000002,0.0,0.0,5.23230834756905,-5.336383456701715,4.317793092129464,0.3408059304904596,-46.8387931381685,30.00047839763363,9.196705990206173,-10.173526632258207,1.7023264626570365,-1.7090242546654408,14.849315540500108,0.6214510826357955,14.390143524357393,-13.794609621998964,1.8197059527620323,-6.1435415876455375,6.387109699140041,28.25839601480243,20.609856475643095,-13.794609621998681,-1.819705952764732,-6.143541587637896,-6.387109699135493,28.258396014811666,25.803294009793998,-10.173526632257044,-1.7023264626628483,-1.709024254668277,-14.849315540528067,0.6214510825817587,29.76769165243108,-5.336383456701685,-4.317793092134485,0.34080593048475083,46.83879313818704,30.000478397669752,35.0,0.0
29.07,0.0,0.0,5.273100085761676,-5.331450863122531,3.8417607890645917,0.642325102803998,-48.27110265817085,30.216415071896904,9.214503893076735,-10.190615797899067,1.8562616370165654,-1.7068399366126832,15.835799136979823,-0.10344140086312414,14.408612901423673,-13.85461033104459,1.8698851765566236,-5.855679544756601,3.7203420381279955,29.282863934951976,20.59138709857679,-13.854610331044231,-1.869885176559293,-5.855679544748888,-3.7203420381267165,29.282863934956907,25.785496106923375,-10.190615797897935,-1.8562616370226408,-1.7068399366160498,-15.835799137004528,-0.10344140091507192,29.726899914238402,-5.331450863122556,-3.8417607890694128,0.6423251027986683,48.27110265819215,30.216415071936538,35.0,0.0
29.080000000000002,0.0,0.0,5.309062004841312,-5.323493658921556,3.353385015819967,0.9441057638890249,-49.273158422604865,30.014294515664844,9.233885710633919,-10.20771570559082,2.0186571401371642,-1.710547995514,16.495938245798747,-0.5136518983638592,14.427461493384182,-13.911683991940373,1.893473206534175,-5.557887495710805,1.1145628346900196,30.227567646513478,20.57253850661625,-13.911683991939938,-1.8934732065368463,-5.557887495703063,-1.1145628346918954,30.227567646514075,25.76611428936613,-10.207715705589724,-2.0186571401434703,-1.7105479955178737,-16.495938245820156,-0.5136518984132277,29.69093799515872,-5.323493658921632,-3.3533850158245633,0.9441057638841073,49.273158422628285,30.014294515707448,35.0,0.0
29.09,0.0,0.0,5.340103553299362,-5.3125420765757605,2.857159366800675,1.2417874211557578,-49.8395892609461,29.391388140094804,9.254912873632545,-10.224861138830244,2.1859307261675944,-1.7167223604879662,16.81512998461119,-0.5937032847743406,14.446421730125538,-13.965736389291951,1.8915520483007482,-5.25111163047773,-1.389416846519154,31.080686283814032,20.55357826987487,-13.965736389291438,-1.891552048303455,-5.251111630470005,1.389416846513626,31.080686283809953,25.745087126367437,-10.224861138829189,-2.185930726174094,-1.7167223604923172,-16.81512998462844,-0.593703284820263,29.659896446700625,-5.312542076575884,-2.8571593668050266,1.2417874211512794,49.83958926097148,29.39138814013981,35.0,0.0
29.1,0.0,0.0,5.366185134464412,-5.298675396107558,2.3576266282579925,1.5309811322986548,-49.97106817223428,28.352664993097022,9.277604895317678,-10.2420473635814,2.3543295862479643,-1.7217696654398649,16.785294119997275,-0.3358300104790697,14.465240355171728,-14.01668467275743,1.8656752524946778,-4.936426459908851,-3.7553710562193174,31.832774642039567,20.53475964482865,-14.016684672756838,-1.8656752524974565,-4.93642645990119,3.755371056210379,31.832774642030884,25.722395104682242,-10.24204736358039,-2.3543295862546176,-1.7217696654446577,-16.78529412001052,-0.3358300105212475,29.63381486553553,-5.298675396107722,-2.3576266282620835,1.5309811322946343,49.97106817226097,28.352664993143875,35.0,0.0
29.11,0.0,0.0,5.387313282455062,-5.282015720462227,1.8587386132787258,1.8079733116083738,-49.67418557396839,26.910739448471134,9.3019268076266,-10.259221283326651,2.520707035810453,-1.7226627318357903,16.407466769097667,0.25809747455658005,14.48372579241563,-14.06446799990936,1.8172477295157248,-4.614774047697882,-5.958881103981668,32.47841889186627,20.516274207584722,-14.064467999908691,-1.817247729518611,-4.6147740476903305,5.958881103968764,32.478418891852826,25.69807319237325,-10.25922128332569,-2.5207070358172157,-1.722662731840984,-16.407466769105696,0.25809747451910603,29.612686717544843,-5.28201572046243,-1.858738613282545,1.8079733116048282,49.67418557399583,26.910739448518967,35.0,0.0
29.12,0.0,0.0,5.403494161241585,-5.26268687613643,1.3649841041443453,2.0685198587898324,-48.95389259401489,25.07756419855194,9.327867531983873,-10.276347599399319,2.681423618384913,-1.7158176681385473,15.677415042791104,1.1888393566703304,14.501631482825832,-14.109010970788047,1.7479836737803276,-4.287293340129571,-7.966609229069093,33.010122760555305,20.498368517174487,-14.109010970787304,-1.7479836737833578,-4.287293340122177,7.966609229052693,33.01012276053707,25.67213246801591,-10.276347599398413,-2.681423618391736,-1.7158176681440946,-15.677415042794195,1.1888393566377449,29.596505838758283,-5.262686876136665,-1.3649841041478858,2.068519858786771,48.95389259404294,25.077564198600314,35.0,0.0
29.13,0.0,0.0,5.414775752520566,-5.240849067419975,0.8807009384928968,2.3086302799552247,-47.81970360780562,22.8711010985337,9.355381469028265,-10.29335897530496,2.8329055292577365,-1.6977908500515242,14.596157322817376,2.4505948703956495,14.518732130564892,-14.150249905154714,1.6598280546416588,-3.955147740836598,-9.750245801811673,33.422663685814584,20.4812678694354,-14.1502499051539,-1.659828054644871,-3.9551477408294087,9.750245801791678,33.422663685791704,25.644618530971453,-10.29335897530411,-2.832905529264568,-1.6977908500573726,-14.596157322815571,2.4505948703683504,29.585224247479267,-5.24084906742024,-0.8807009384961555,2.30863027995265,47.819703607833844,22.871101098582244,35.0,0.0
29.14,0.0,0.0,5.421252627646878,-5.21670281366733,0.40996000172160585,2.524696291606018,-46.28648059197545,20.31606295598567,9.384380730648214,-10.310149499945158,2.971754173769883,-1.6653988149259569,13.171360228431752,4.029803043791526,14.534835435433529,-14.188136559680103,1.5549126851240114,-3.619490871894027,-11.288542429594358,33.71373732374502,20.465164564566727,-14.188136559679219,-1.5549126851274429,-3.6194908718870895,11.28854242957074,33.71373732371747,25.615619269351434,-10.310149499944368,-2.971754173776668,-1.665398814932049,-13.171360228424533,4.029803043769933,29.57874737235292,-5.2167028136676175,-0.40996000172458347,2.5246962916039273,46.28648059200327,20.31606295603372,35.0,0.0
29.150000000000002,0.0,0.0,5.423065947633642,-5.190488949297665,-0.043434773011909567,2.7134918206323366,-44.37452235813639,17.443818518645102,9.414735139981774,-10.326574687617478,3.094746167316494,-1.6157182617609642,11.41737220446337,5.905192824237618,14.54978209287059,-14.222638127944366,1.4355562219230007,-3.281466573820128,-12.567274873528461,33.88398275275517,20.450217907129634,-14.222638127943412,-1.435556221926688,-3.2814665738134896,12.567274873501162,33.883982752722844,25.585264860017805,-10.32657468761675,-3.0947461673231764,-1.6157182617672403,-11.417372204450317,5.905192824222214,29.57693405236613,-5.190488949297971,0.04343477300920773,2.7134918206307206,44.37452235816352,17.44381851869204,35.0,0.0
29.16,0.0,0.0,5.420403463152253,-5.1624886237948395,-0.4759464047901836,2.87217300431326,-42.10970212226978,14.292281018545653,9.446272231416637,-10.342451478015493,3.1988333353470817,-1.5460860512035566,9.35531451503465,8.047859299263637,14.56344579395306,-14.253737240437122,1.3042641654054927,-2.9422089055760283,-13.579211575415172,33.937001978297914,20.436554206047123,-14.253737240436104,-1.3042641654094704,-2.9422089055697347,13.579211575384704,33.93700197826125,25.553727768582878,-10.342451478014828,-3.1988333353536045,-1.5460860512099546,-9.355314515016204,8.047859299254357,29.579596536847493,-5.162488623795159,0.4759464047877495,2.8721730043121063,42.10970212229586,14.292281018591042,35.0,0.0
29.17,0.0,0.0,5.413499514532366,-5.133023301707365,-0.8843048649363312,2.9982781903169524,-39.52364410978721,10.905785618499126,9.478777250590161,-10.357558236228792,3.2811427133656115,-1.454099205548535,7.0132184325673705,10.421358313311282,14.575733225396084,-14.281431964557477,1.1637288596094424,-2.6028421445653485,-14.32408577323119,33.87937656432484,20.424266774604057,-14.281431964556399,-1.1637288596137432,-2.602842144559443,14.324085773197666,33.879376564284,25.52122274940929,-10.357558236228192,-3.2811427133719198,-1.4540992055549913,-7.013218432543653,10.421358313308192,29.586500485467358,-5.133023301707694,0.8843048649341534,2.9982781903162428,39.52364410981181,10.905785618542653,35.0,0.0
29.18,0.0,0.0,5.402635031761907,-5.102454762648479,-1.265507077013004,3.0897279367002923,-36.65392822561407,7.334961163064579,9.511993154389303,-10.371634752742944,3.3389765469302657,-1.3376149087386815,4.426196042945065,12.981812299830596,14.586584069552925,-14.305735804613962,1.016829492244227,-2.2644807866350405,-14.808569289302028,33.720683831268516,20.413415930447172,-14.305735804612825,-1.0168294922488803,-2.2644807866295644,14.808569289265563,33.72068383122357,25.488006845610084,-10.371634752742409,-3.3389765469363053,-1.3376149087451337,-4.426196042915819,12.981812299834077,29.597364968237798,-5.102454762648813,1.265507077011065,3.0897279367000063,36.653928225636946,7.3349611631056195,35.0,0.0
29.19,0.0,0.0,5.388137534487056,-5.071185101296059,-1.6168169168235358,3.144825011909232,-33.54431116600297,3.6366014102300444,9.545620610950705,-10.384382243439545,3.369812291653672,-1.1947505063644976,1.6366317723576742,15.678020931930549,14.595971004415007,-14.326677701824593,0.866632094690251,-1.928229546074431,-15.046246204325598,33.47351470326775,20.40402899558504,-14.326677701823405,-0.8666320946952826,-1.928229546069422,15.046246204286632,33.473514703219095,25.454379389048626,-10.384382243439074,-3.369812291659393,-1.1947505063708836,-1.6366317723237103,15.67802093194007,29.61186246551263,-5.071185101296393,1.6168169168218176,3.1448250119093437,33.54431116602416,3.6366014102686126,35.0,0.0
29.2,0.0,0.0,5.370338950327547,-5.039608969057342,-1.9360079574775815,3.1625001776839405,-30.238834077187363,-0.133449743705226,9.579357955946001,-10.395506880641934,3.371706304587595,-1.0242633001384238,-1.3124485937488686,18.45878795968507,14.60388537474711,-14.344289973677432,0.7158029727907014,-1.594984435000343,-15.053191915208131,33.151028022971786,20.396114625252885,-14.344289973676196,-0.7158029727961327,-1.594984434995847,15.053191915167005,33.15102802291969,25.42064204405327,-10.395506880641525,-3.3717063045929514,-1.0242633001446824,1.3124485937877068,18.4587879597008,29.629661049672126,-5.0396089690576735,1.9360079574760711,3.162500177684421,30.23883407720632,-0.13344974366969886,35.0,0.0
29.21,0.0,0.0,5.3495158263590765,-5.008043736385268,-2.2215205803658775,3.1425067217832425,-26.773024160691108,-3.9306150061576073,9.612961865970437,-10.404785551020156,3.3436699194026063,-0.8259280582496746,-4.387780978638887,21.28399991572789,14.610305709178816,-14.358588987011295,0.5658784570786266,-1.2652194258749567,-14.839975390437175,32.762977759254596,20.389694290821122,-14.358588987010016,-0.5658784570844783,-1.2652194258709968,14.83997539039433,32.76297775919953,25.387038134028785,-10.40478555101981,-3.343669919407552,-0.8259280582557472,4.387780978681832,21.283999915749206,29.65048417364058,-5.008043736385593,2.221520580364547,3.1425067217840637,26.77302416070802,-3.9306150061249507,35.0,0.0
29.22,0.0,0.0,5.326020632851288,-4.97687620759368,-2.471745185774124,3.084642206658561,-23.192967355834128,-7.700021444871394,9.646122579493605,-10.41193160705208,3.284408231428467,-0.5993258414755533,-7.544441212560244,24.102322678115456,14.615244522002897,-14.369613120684745,0.4191532353364927,-0.9396187190528945,-14.425628059798854,32.323400663318026,20.38475547799698,-14.36961312068343,-0.41915323534278054,-0.9396187190494995,14.425628059754814,32.3234006632604,25.35387742050557,-10.411931607051795,-3.2844082314329617,-0.5993258414813847,7.544441212606898,24.1023226781422,29.67397936714836,-4.976876207593995,2.4717451857729515,3.0846422066596912,23.192967355848964,-7.700021444841978,35.0,0.0
29.23,0.0,0.0,5.300211351228463,-4.946483649733373,-2.68561255115183,2.989285189554163,-19.545417615566237,-11.388008786922823,9.678526844480135,-10.416664718548057,3.1931621599276347,-0.34460144042373053,-10.736338755923683,26.862705633885255,14.618735389998486,-14.377404818913037,0.277648961554291,-0.6186924260669249,-13.831992159269092,31.846931501029616,20.381264610001327,-14.377404818911693,-0.27764896156102625,-0.6186924260641191,13.831992159223972,31.846931500969674,25.321473155518994,-10.416664718547828,-3.193162159931644,-0.344601440429269,10.73633875597389,26.862705633917074,29.69978864877117,-4.946483649733675,2.6856125511507947,2.9892851895555723,19.54541761557857,-11.388008786896647,35.0,0.0
29.240000000000002,0.0,0.0,5.272447591322768,-4.917229421986272,-2.8626200596036906,2.8574206824986597,-15.877309971634531,-14.942772833958115,9.709861515856204,-10.418714812061488,3.069749320007955,-0.06250117848430325,-13.916747873945056,29.515077233327887,14.620831864646798,-14.382009527136264,0.14305882767270606,-0.30275705179492296,-13.083330933937248,31.348587547332457,20.379168135352945,-14.382009527134892,-0.14305882767989542,-0.30275705179272605,13.083330933891816,31.34858754727074,25.29013848414289,-10.418714812061314,-3.0697493200114505,-0.06250117848950199,13.916747873997593,29.515077233364167,29.727552408676857,-4.917229421986559,2.8626200596027713,2.857420682500316,15.877309971645104,-14.94277283393515,35.0,0.0
