t,r0_x,r0_y,rdot0_x,rdot0_y,rddot0_x,rddot0_y,r1_x,r1_y,rdot1_x,rdot1_y,rddot1_x,rddot1_y,r2_x,r2_y,rdot2_x,rdot2_y,rddot2_x,rddot2_y,r3_x,r3_y,rdot3_x,rdot3_y,rddot3_x,rddot3_y,r4_x,r4_y,rdot4_x,rdot4_y,rddot4_x,rddot4_y,rLeft_x,rLeft_y,rRight_x,rRight_y
16.69,6.499531991,-5.034172245,-1.180802223,5.599535772,-3.709563082,2.053185225,13.32446365,-9.359724672,-2.522150064,7.200286761,7.460351927,7.462105089,21,-11.85697653,-2.26E-13,9.132237434,-7.80E-12,36.60414532,28.67553635,-9.359724672,2.522150064,7.200286761,-7.460351927,7.462105089,35.50046801,-5.034172245,1.180802223,5.599535772,3.709563082,2.053185225,0,0,42,0
16.7,6.487564984,-4.978103341,-1.212378545,5.613024184,-2.641962521,0.671497947,13.29964176,-9.287357587,-2.436186954,7.270530148,9.809921703,6.54792956,21,-11.76382429,-3.00E-13,9.499410231,-6.96E-12,36.85793065,28.70035824,-9.287357587,2.436186954,7.270530148,-9.809921703,6.54792956,35.51243502,-4.978103341,1.212378545,5.613024184,2.641962521,0.671497947,0,0,42,0
16.71,6.475331047,-4.921966014,-1.233051681,5.612724241,-1.50360107,-0.716267879,13.27581341,-9.214339819,-2.32720908,7.331988355,12.00042131,5.72313992,21,-11.66698338,-3.64E-13,9.868486591,-6.41E-12,36.97533416,28.72418659,-9.214339819,2.32720908,7.331988355,-12.00042131,5.72313992,35.52466895,-4.921966014,1.233051681,5.612724241,1.50360107,-0.716267879,0,0,42,0
16.72,6.462941426,-4.865896895,-1.242202199,5.598636988,-0.299692511,-2.104098826,13.25319623,-9.140753504,-2.196790739,7.385522737,14.01359071,4.993992533,21,-11.56644328,-4.18E-13,10.23812492,-4.50E-12,36.94770645,28.74680377,-9.140753504,2.196790739,7.385522737,-14.01359071,4.993992533,35.53705857,-4.865896895,1.242202199,5.598636988,0.299692511,-2.104098826,0,0,42,0
16.73,6.450514935,-4.810033309,-1.239226379,5.57080532,0.962352157,-3.484937666,13.23198784,-9.066670405,-2.046770924,7.432082912,15.83463629,4.364574371,21,-11.46220836,-4.60E-13,10.60688247,-3.38E-12,36.76870198,28.76801216,-9.066670405,2.046770924,7.432082912,-15.83463629,4.364574371,35.54948507,-4.810033309,1.239226379,5.57080532,-0.962352157,-3.484937666,0,0,42,0
16.74,6.43817796,-4.754513275,-1.223536212,5.529313988,2.27292833,-4.850693614,13.21236586,-8.992151911,-1.879253328,7.472706768,17.45220949,3.836801499,21,-11.35429799,-4.88E-13,10.97321536,-2.05E-12,36.43428461,28.78763414,-8.992151911,1.879253328,7.472706768,-17.45220949,3.836801499,35.56182204,-4.754513275,1.223536212,5.529313988,-2.27292833,-4.850693614,0,0,42,0
16.75,6.42606446,-4.699475505,-1.194559397,5.474289595,3.620239295,-6.192256173,13.19448788,-8.917249038,-1.696606339,7.508520458,18.85838803,3.41043212,21,-11.24274646,-5.02E-13,11.33547856,-4.83E-13,35.94271179,28.80551212,-8.917249038,1.696606339,7.508520458,-18.85838803,3.41043212,35.57393554,-4.699475505,1.194559397,5.474289595,-3.620239295,-6.192256173,0,0,42,0
16.76,6.414315953,-4.645059396,-1.151739826,5.405900822,4.990295215,-7.499513298,13.17849145,-8.842002426,-1.501462206,7.54073806,20.04866198,3.083094364,21,-11.12760302,-5.00E-13,11.69192616,1.11E-12,35.29449754,28.82150855,-8.842002426,1.501462206,7.54073806,-20.04866198,3.083094364,35.58568405,-4.645059396,1.151739826,5.405900822,-4.990295215,-7.499513298,0,0,42,0
16.77,6.403071646,-4.591396723,-1.095063019,5.324604016,6.367518381,-8.761911404,13.1644788,-8.766440171,-1.295789804,7.570275065,21.02313739,2.85000638,21,-11.00893575,-4.83E-13,12.04101833,2.25E-12,34.49301357,28.8355212,-8.766440171,1.295789804,7.570275065,-21.02313739,2.85000638,35.59692835,-4.591396723,1.095063019,5.324604016,-6.367518381,-8.761911404,0,0,42,0
16.78,6.392466991,-4.538611179,-1.024743121,5.231003605,7.736800488,-9.969629846,13.15254819,-8.690585732,-1.081368162,7.597900308,21.78229476,2.705852854,21,-10.88682629,-4.54E-13,12.38134758,3.87E-12,33.54299465,28.84745181,-8.690585732,1.081368162,7.597900308,-21.78229476,2.705852854,35.60753301,-4.538611179,1.024743121,5.231003605,-7.736800488,-9.969629846,0,0,42,0
16.79,6.3826384,-4.486823396,-0.94081807,5.125643153,9.082729843,-11.1130351,13.14279344,-8.614458266,-0.860499652,7.624532216,22.32734541,2.644600461,21,-10.76136632,-4.11E-13,12.71142073,4.89E-12,32.45039914,28.85720656,-8.614458266,0.860499652,7.624532216,-22.32734541,2.644600461,35.6173616,-4.486823396,0.94081807,5.125643153,-9.082729843,-11.1130351,0,0,42,0
16.8,6.373717274,-4.436146042,-0.843531129,5.009175736,10.38924822,-12.18260644,13.1352826,-8.538068737,-0.635358944,7.650980152,22.662519,2.65871936,21,-10.63266099,-3.55E-13,13.02985611,6.14E-12,31.22319977,28.8647174,-8.538068737,0.635358944,7.650980152,-22.662519,2.65871936,35.62628273,-4.436146042,0.843531129,5.009175736,-10.38924822,-12.18260644,0,0,42,0
16.81,6.36583001,-4.386683816,-0.733330891,4.882363939,11.63965182,-13.16893844,13.13005802,-8.461419922,-0.407993005,7.677944417,22.79506562,2.739274168,21,-10.50082895,-2.88E-13,13.33538352,7.13E-12,29.87123519,28.86994198,-8.461419922,0.407993005,7.677944417,-22.79506562,2.739274168,35.63416999,-4.386683816,0.733330891,4.882363939,-11.63965182,-13.16893844,0,0,42,0
16.82,6.359097998,-4.338533451,-0.610871279,4.74607986,12.81658843,-14.06274552,13.12713627,-8.384506403,-0.180321095,7.706016246,22.7352596,2.876029072,21,-10.36600234,-2.12E-13,13.62684428,8.10E-12,28.40604038,28.87286373,-8.384506403,0.180321095,7.706016246,-22.7352596,2.876029071,35.640902,-4.338533451,0.610871279,4.74607986,-12.81658843,-14.06274552,0,0,42,0
16.83,6.353637622,-4.291783715,-0.477011542,4.601305107,13.90205082,-14.85486878,13.12650818,-8.307314576,0.045865226,7.735677814,22.49640429,3.057566899,21,-10.22832681,-1.28E-13,13.90319119,8.21E-12,26.8406566,28.87349182,-8.307314576,-0.045865226,7.735677814,-22.49640429,3.057566899,35.64636238,-4.291783715,0.477011542,4.601305107,-13.90205082,-14.85486878,0,0,42,0
16.84,6.349560257,-4.246515409,-0.332816258,4.449130796,14.87736626,-15.53628536,13.12813887,-8.229822643,0.268902106,7.76730223,22.09483649,3.271421817,21,-10.08796148,-4.00E-14,14.16348854,8.34E-12,25.18942148,28.87186113,-8.229822643,-0.268902106,7.76730223,-22.09483649,3.271421817,35.65043974,-4.246515409,0.332816258,4.449130796,-14.87736626,-15.53628536,0,0,42,0
16.85,6.346972273,-4.202801367,-0.179555334,4.290757557,15.72318255,-16.09812037,13.13196769,-8.152000619,0.487253394,7.801153543,21.54992975,3.504225106,21,-9.945078987,4.75E-14,14.40691215,8.37E-12,23.46774045,28.86803231,-8.152000619,-0.487253394,7.801153543,-21.54992975,3.504225106,35.65302773,-4.202801367,0.179555334,4.290757557,-15.72318255,-16.09812037,0,0,42,0
16.86,6.345968917,-4.160703448,-0.018696113,4.127483846,16.42078035,-16.53244524,13.13791589,-8.073814046,0.699561128,7.837374123,20.88256149,3.742570779,21,-9.799862248,1.31E-13,14.63276787,8.17E-12,21.6914813,28.86208411,-8.073814046,-0.699561128,7.837374123,-20.88256149,3.742570779,35.65403108,-4.160703448,0.018696113,4.127483846,-16.42078035,-16.53244524,0,0,42,0
16.87,6.346596194,-4.120252979,0.148218047,3.960585837,16.96107267,-16.83751944,13.14594401,-7.995251585,0.904869912,7.875915387,20.10411046,3.97809027,21,-9.652480043,2.10E-13,14.84064135,7.74E-12,19.8741538,28.85405599,-7.995251585,-0.904869912,7.875915387,-20.10411046,3.97809027,35.65340381,-4.120252979,-0.148218047,3.960585837,-16.96107267,-16.83751944,0,0,42,0
16.88,6.348912519,-4.081481391,0.319591491,3.791359862,17.33167557,-17.01004874,13.15598092,-7.916291399,1.102026109,7.916702595,19.23091885,4.200712794,21,-9.503113196,2.84E-13,15.03021872,7.33E-12,18.03017008,28.84401908,-7.916291399,-1.102026109,7.916702595,-19.23091885,4.200712794,35.65108748,-4.081481391,-0.319591491,3.791359862,-17.33167557,-17.01004874,0,0,42,0
16.89,6.352963127,-4.044409738,0.493746534,3.621107406,17.52131729,-17.04780247,13.16794024,-7.836910574,1.290002203,7.959597063,18.28013972,4.400808072,21,-9.351945728,3.50E-13,15.20129595,6.32E-12,16.1737953,28.83205976,-7.836910574,-1.290002203,7.959597063,-18.28013972,4.400808072,35.64703687,-4.044409738,-0.493746534,3.621107406,-17.52131729,-17.04780247,0,0,42,0
16.9,6.358771576,-4.009044672,0.668926823,3.451123471,17.52160826,-16.95058784,13.18172958,-7.757089705,1.46797827,8.004378871,17.26780302,4.570108206,21,-9.199160932,4.07E-13,15.353799,5.46E-12,14.31862234,28.81827042,-7.757089705,-1.46797827,8.004378871,-17.26780302,4.570108206,35.64122842,-4.009044672,-0.668926823,3.451123471,-17.52160826,-16.95058784,0,0,42,0
16.91,6.366339742,-3.975378446,0.843297333,3.282696579,17.32706894,-16.72018172,13.19725054,-7.676812892,1.635341982,8.050746868,16.20880466,4.701712177,21,-9.044941371,4.52E-13,15.48778389,4.35E-12,12.47750369,28.80274946,-7.676812892,-1.635341982,8.050746868,-16.20880466,4.701712177,35.63366026,-3.975378446,-0.843297333,3.282696579,-17.32706894,-16.72018172,0,0,42,0
16.92,6.375647826,-3.943388913,1.014944368,3.117108771,16.93515743,-16.360256,13.21439869,-7.596067744,1.791688602,8.098318667,15.11689339,4.790081198,21,-8.88946888,4.86E-13,15.60343664,2.73E-12,10.66248833,28.78560131,-7.596067744,-1.791688602,8.098318667,-15.11689339,4.790081198,35.62435217,-3.943388913,-1.014944368,3.117108771,-16.93515743,-16.360256,0,0,42,0
16.93,6.386654348,-3.913039525,1.181875563,2.955635606,16.34629597,-15.8762969,13.2330636,-7.514845376,1.936820991,8.146630647,14.00465594,4.831024785,21,-8.732924565,5.06E-13,15.70107327,1.48E-12,8.884763625,28.7669364,-7.514845376,-1.936820991,8.146630647,-14.00465594,4.831024785,35.61334565,-3.913039525,-1.181875563,2.955635606,-16.34629597,-15.8762969,0,0,42,0
16.94,6.399296149,-3.884279336,1.342019882,2.799546162,15.56389586,-15.27551857,13.25312884,-7.433140413,2.0707496,8.195137955,12.88350084,4.82167744,21,-8.575488804,5.13E-13,15.78113984,-1.42E-13,7.154602216,28.74687116,-7.433140413,-2.0707496,8.195137955,-12.88350084,4.82167744,35.60070385,-3.884279336,-1.342019882,2.799546162,-15.56389586,-15.27551857,0,0,42,0
16.95,6.413488393,-3.857042998,1.493227618,2.650103037,14.59438023,-14.56677133,13.27447193,-7.350950983,2.193692476,8.243214502,11.76364169,4.760465824,21,-8.417341245,5.07E-13,15.84421244,-1.28E-12,5.481313883,28.72552807,-7.350950983,-2.193692476,8.243214502,-11.76364169,4.760465824,35.58651161,-3.857042998,-1.493227618,2.650103037,-14.59438023,-14.56677133,0,0,42,0
16.96,6.429114326,-3.83124984,1.633769366,2.50835017,13.45028119,-13.76194454,13.29699423,-7.268286334,2.305773677,8.290296112,10.64938738,4.648615065,21,-8.258652521,4.88E-13,15.89091195,-2.59E-12,3.872474623,28.70300577,-7.268286334,-2.305773677,8.290296112,-10.64938738,4.648615065,35.57088567,-3.83124984,-1.633769366,2.50835017,-13.45028119,-13.76194454,0,0,42,0
16.97,6.446049437,-3.806816008,1.762288912,2.375032969,12.14620736,-12.87364284,13.32060798,-7.185164929,2.406838014,8.335987058,9.542432891,4.488662855,21,-8.099577482,4.57E-13,15.92187423,-4.28E-12,2.334233655,28.67939202,-7.185164929,-2.406838014,8.335987058,-9.542432891,4.488662855,35.55395056,-3.806816008,-1.762288912,2.375032969,-12.14620736,-12.87364284,0,0,42,0
16.98,6.464180016,-3.783658596,1.876993512,2.250979496,10.6932948,-11.91242188,13.34518606,-7.101599713,2.49700791,8.379807609,8.450024382,4.281691732,21,-7.940269594,4.15E-13,15.9378637,-5.53E-12,0.872570002,28.65481394,-7.101599713,-2.49700791,8.379807609,-8.450024382,4.281691732,35.53581998,-3.783658596,-1.876993512,2.250979496,-10.6932948,-11.91242188,0,0,42,0
16.99,6.483378267,-3.761689299,1.976324607,2.136882559,9.105058664,-10.88969802,13.37060641,-7.017607933,2.576417093,8.421315925,7.377405286,4.029903155,21,-7.780874097,3.60E-13,15.93966788,-6.48E-12,-0.507737871,28.62939359,-7.017607933,-2.576417093,8.421315925,-7.377405286,4.029903155,35.51662173,-3.761689299,-1.976324607,2.136882559,-9.105058664,-10.88969802,0,0,42,0
17,6.503502127,-3.740814382,2.058963924,2.03329741,7.397460707,-9.817692943,13.39675246,-6.933211228,2.64520752,8.460109477,6.327746581,3.73653625,21,-7.621527921,2.92E-13,15.92809644,-7.30E-12,-1.803048921,28.60324754,-6.933211228,-2.64520752,8.460109477,-6.327746581,3.73653625,35.49649787,-3.740814382,-2.058963924,2.03329741,-7.397460707,-9.817692943,0,0,42,0
17.01,6.524395264,-3.720934673,2.12383347,1.940641749,5.588928242,-8.709351466,13.42351307,-6.848435632,2.703529382,8.495825047,5.302144595,3.405757486,21,-7.462359688,2.14E-13,15.90398118,-7.66E-12,-3.010782512,28.57648693,-6.848435632,-2.703529382,8.495825047,-5.302144595,3.405757486,35.47560474,-3.720934673,-2.12383347,1.940641749,-5.588928242,-8.709351466,0,0,42,0
17.02,6.545887081,-3.701945569,2.170095534,1.859195717,3.700370269,-7.578255622,13.45078258,-6.763311572,2.751541102,8.528138735,4.299623348,3.042544011,21,-7.30348971,1.26E-13,15.86817602,-8.61E-12,-4.129338145,28.54921742,-6.763311572,-2.751541102,8.528138735,-4.299623348,3.042544011,35.45411292,-3.701945569,-2.170095534,1.859195717,-3.700370269,-7.578255622,0,0,42,0
17.03,6.567792716,-3.683737031,2.197152689,1.789101905,1.755190081,-6.438535749,13.4784608,-6.677873866,2.789409334,8.55676595,3.317142076,2.652561625,21,-7.145029991,3.16E-14,15.82155704,-8.61E-12,-5.158013009,28.5215392,-6.677873866,-2.789409334,8.55676595,-3.317142076,2.652561625,35.43220728,-3.683737031,-2.197152689,1.789101905,-1.755190081,-6.438535749,0,0,42,0
17.04,6.589913037,-3.66619359,2.204647789,1.730365346,-0.220706243,-5.304779085,13.50645297,-6.59216173,2.817308964,8.581461417,2.349608579,2.24203852,21,-6.987084226,-6.56E-14,15.76502242,-8.63E-12,-6.09691841,28.49354703,-6.59216173,-2.817308964,8.581461417,-2.349608579,2.24203852,35.41008696,-3.66619359,-2.204647789,1.730365346,0.220706243,-5.304779085,0,0,42,0
17.05,6.612034647,-3.649194339,2.192463969,1.68285352,-2.198906065,-4.191936703,13.53466984,-6.506218768,2.835423109,8.602019171,1.389898956,1.817636147,21,-6.829747801,-1.62E-13,15.6994925,-8.51E-12,-6.94689609,28.46533016,-6.506218768,-2.835423109,8.602019171,-1.389898956,1.817636147,35.38796535,-3.649194339,-2.192463969,1.68285352,2.198906065,-4.191936703,0,0,42,0
17.06,6.633929881,-3.632612941,2.16072465,1.646296352,-4.148491685,-3.115229837,13.56302759,-6.420092983,2.843943121,8.618272562,0.428884241,1.386318771,21,-6.673107793,-2.51E-13,15.62590973,-7.74E-12,-7.709435389,28.43697241,-6.420092983,-2.843943121,8.618272562,-0.428884241,1.386318771,35.36607012,-3.632612941,-2.16072465,1.646296352,4.148491685,-3.115229837,0,0,42,0
17.07,6.65535681,-3.616317624,2.109793531,1.620286212,-6.036047621,-2.090056903,13.59144786,-6.333836767,2.84306858,8.630094255,-0.544535628,0.955223549,21,-6.517242971,-3.29E-13,15.54523872,-7.31E-12,-8.386592132,28.40855214,-6.333836767,-2.84306858,8.630094255,0.544535628,0.955223549,35.34464319,-3.616317624,-2.109793531,1.620286212,6.036047621,-2.090056903,0,0,42,0
17.08,6.676136815,-3.600207428,2.040500837,1.60420292,-7.838345716,-1.126224334,13.61983311,-6.247493506,2.83259532,8.63754154,-1.534258986,0.528602349,21,-6.362222505,-3.95E-13,15.45831491,-5.91E-12,-8.980771232,28.38016689,-6.247493506,-2.83259532,8.63754154,1.534258986,0.528602349,35.32386318,-3.600207428,-2.040500837,1.60420292,7.838345716,-1.126224334,0,0,42,0
17.09,6.696152557,-3.584216454,1.953951455,1.597320272,-9.542839829,-0.228102508,13.64806146,-6.161095108,2.811999475,8.640809115,-2.536184104,0.107990853,21,-6.208102014,-4.51E-13,15.36583557,-4.70E-12,-9.494839933,28.35193854,-6.161095108,-2.811999475,8.640809115,2.536184104,0.107990853,35.30384744,-3.584216454,-1.953951455,1.597320272,9.542839829,-0.228102508,0,0,42,0
17.1,6.715218293,-3.568250744,1.851109036,1.598977214,-11.12608837,0.595601274,13.67603282,-6.074685173,2.781211871,8.639949094,-3.554124411,-0.302684847,21,-6.054929379,-4.96E-13,15.26861002,-3.52E-12,-9.932352066,28.32396718,-6.074685173,-2.781211871,8.639949094,3.554124411,-0.302684847,35.28478171,-3.568250744,-1.851109036,1.598977214,11.12608837,0.595601274,0,0,42,0
17.11,6.733166984,-3.552225412,1.733124451,1.608461932,-12.56747168,1.338053895,13.70364589,-5.988305619,2.740155422,8.635039869,-4.590275935,-0.700340554,21,-5.902746731,-5.25E-13,15.16739496,-1.95E-12,-10.29730722,28.29635411,-5.988305619,-2.740155422,8.635039869,4.590275935,-0.700340554,35.26683302,-3.552225412,-1.733124451,1.608461932,12.56747168,1.338053895,0,0,42,0
17.12,6.749850912,-3.536064921,1.601337885,1.625011114,-13.8493522,1.994233729,13.73079802,-5.901996583,2.688741783,8.626187306,-5.645099255,-1.0826787,21,-5.751590458,-5.38E-13,15.06289323,-5.33E-13,-10.59414234,28.26920198,-5.901996583,-2.688741783,8.626187306,5.645099255,-1.0826787,35.25014909,-3.536064921,-1.601337885,1.625011114,13.8493522,1.994233729,0,0,42,0
17.13,6.765141677,-3.519703087,1.457278834,1.647809949,-14.95712938,2.560816828,13.75738517,-5.815796421,2.626871357,8.613524753,-6.717276059,-1.448102174,21,-5.601491198,-5.34E-13,14.95575388,1.10E-12,-10.82772454,28.24261483,-5.815796421,-2.626871357,8.613524753,6.717276059,-1.448102174,35.23485832,-3.519703087,-1.457278834,1.647809949,14.95712938,2.560816828,0,0,42,0
17.14,6.778930204,-3.503083073,1.302666106,1.675992127,-15.87928807,3.036058698,13.78330196,-5.729741707,2.554433287,8.597213034,-7.803670629,-1.795622216,21,-5.452473844,-5.12E-13,14.84657212,2.55E-12,-11.00334384,28.21669804,-5.729741707,-2.554433287,8.597213034,7.803670629,-1.795622216,35.2210698,-3.503083073,-1.302666106,1.675992127,15.87928807,3.036058698,0,0,42,0
17.15,6.791126737,-3.486157395,1.139407821,1.708639839,-16.60743951,3.419673227,13.80844162,-5.643867234,2.471305464,8.57744045,-8.899297063,-2.124761972,21,-5.304557539,-4.73E-13,14.73588936,4.25E-12,-11.12670574,28.19155838,-5.643867234,-2.471305464,8.57744045,8.899297063,-2.124761972,35.20887326,-3.486157395,-1.139407821,1.708639839,16.60743951,3.419673227,0,0,42,0
17.16,6.80166084,-3.468887917,0.969601414,1.744783777,-17.13635454,3.712710418,13.83269602,-5.558206013,2.37735452,8.554422782,-9.997292901,-2.435457405,21,-5.157755682,-4.20E-13,14.62419316,5.30E-12,-11.2039237,28.16730398,-5.558206013,-2.37735452,8.554422782,9.997292901,-2.435457405,35.19833916,-3.468887917,-0.969601414,1.744783777,17.13635454,3.712710418,0,0,42,0
17.17,6.810481399,-3.451245855,0.795533628,1.783403137,-17.4639886,3.917434584,13.85595565,-5.472789274,2.272435833,8.528403289,-11.08889955,-2.72795731,21,-5.012075923,-3.55E-13,14.51191728,6.47E-12,-11.24151155,28.14404435,-5.472789274,-2.272435833,8.528403289,11.08889955,-2.72795731,35.1895186,-3.451245855,-0.795533628,1.783403137,17.4639886,3.917434584,0,0,42,0
17.18,6.817556635,-3.433211779,0.619679451,1.823426004,-17.59150011,4.03720525,13.87810966,-5.387646462,2.156394183,8.499652567,-12.16344947,-3.002724416,21,-4.867520174,-2.81E-13,14.3994416,7.73E-12,-11.24637568,28.12189034,-5.387646462,-2.156394183,8.499652567,12.16344947,-3.002724416,35.18244336,-3.433211779,-0.619679451,1.823426004,17.59150011,4.03720525,0,0,42,0
17.19,6.822882843,-3.414778045,0.443765379,1.864092704,-17.52424181,4.076756111,13.89904954,-5.30280217,2.029636233,8.46832805,-13.2082528,-3.26050075,21,-4.724091256,-2.01E-13,14.28704644,8.65E-12,-11.22573335,28.10095046,-5.30280217,-2.029636233,8.46832805,13.2082528,-3.26050075,35.17711716,-3.414778045,-0.443765379,1.864092704,17.52424181,4.076756111,0,0,42,0
17.2,6.826468729,-3.395941704,0.269332372,1.904800774,-17.26947646,4.041188169,13.9186687,-5.218281547,1.892762933,8.434509705,-14.20973402,-3.501843953,21,-4.581786726,-1.15E-13,14.17493843,9.06E-12,-11.18713086,28.0813313,-5.218281547,-1.892762933,8.434509705,14.20973402,-3.501843953,35.17353127,-3.395941704,-0.269332372,1.904800774,17.26947646,4.041188169,0,0,42,0
17.21,6.828331284,-3.376703176,0.098405276,1.94479063,-16.8356032,3.935656086,13.93686535,-5.134111053,1.746144086,8.398353182,-15.15412173,-3.726984176,21,-4.440598876,-2.43E-14,14.06327498,9.18E-12,-11.1383759,28.06313465,-5.134111053,-1.746144086,8.398353182,15.15412173,-3.726984176,35.17166872,-3.376703176,-0.098405276,1.94479063,16.8356032,3.935656086,0,0,42,0
17.22,6.828505684,-3.357069728,-0.06718462,1.983373882,-16.23330773,3.765791172,13.95354642,-5.050314806,1.590334071,8.36001796,-16.02728511,-3.936003246,21,-4.300521599,6.88E-14,13.95212925,9.42E-12,-11.08740187,28.04645358,-5.050314806,-1.590334071,8.36001796,16.02728511,-3.936003246,35.17149432,-3.357069728,0.06718462,1.983373882,16.23330773,3.765791172,0,0,42,0
17.23,6.827045289,-3.337055471,-0.225799581,2.019933335,-15.47553724,3.537643595,13.96862748,-4.96691458,1.426071839,8.319667347,-16.81477338,-4.12881953,21,-4.161550389,1.63E-13,13.84149015,9.50E-12,-11.04220151,28.03137252,-4.96691458,-1.426071839,8.319667347,16.81477338,-4.12881953,35.17295471,-3.337055471,0.225799581,2.019933335,15.47553724,3.537643595,0,0,42,0
17.24,6.824021647,-3.316681361,-0.375995427,2.053922987,-14.57747224,3.257631372,13.98203282,-4.883929806,1.254280918,8.277468482,-17.50185552,-4.305180283,21,-4.023682341,2.55E-13,13.73126235,9.03E-12,-11.01075774,28.01796718,-4.883929806,-1.254280918,8.277468482,17.50185552,-4.305180283,35.17597835,-3.316681361,0.375995427,2.053922987,14.57747224,3.257631372,0,0,42,0
17.25,6.819524487,-3.295975201,-0.516521535,2.08486803,-13.55649601,2.932495819,13.9936954,-4.801377574,1.076069404,8.233592329,-18.0735596,-4.46466101,21,-3.886916152,3.42E-13,13.62126626,8.63E-12,-11.00097211,28.0063046,-4.801377574,-1.076069404,8.233592329,18.0735596,-4.46466101,35.18047551,-3.295975201,0.516521535,2.08486803,13.55649601,2.932495819,0,0,42,0
17.26,6.813661726,-3.274971637,-0.646320835,2.112364851,-12.43216258,2.569262934,14.00355687,-4.719272629,0.892729973,8.188213685,-18.51471103,-4.606671148,21,-3.751252118,4.23E-13,13.51123804,7.35E-12,-11.02059159,27.99644313,-4.719272629,-0.892729973,8.188213685,18.51471103,-4.606671148,35.18633827,-3.274971637,0.646320835,2.112364851,12.43216258,2.569262934,0,0,42,0
17.27,6.806559467,-3.253712163,-0.764529813,2.13608103,-11.22616374,2.175209959,14.01156754,-4.637627374,0.705739871,8.141511173,-18.80996907,-4.730465116,21,-3.616692138,4.93E-13,13.40082962,6.46E-12,-11.0771344,27.98843246,-4.637627374,-0.705739871,8.141511173,18.80996907,-4.730465116,35.19344053,-3.253712163,0.764529813,2.13608103,11.22616374,2.175209959,0,0,42,0
17.28,6.798360159,-3.232244566,-0.870482165,2.15575615,-9.961961361,1.757741137,14.01768767,-4.556451929,0.51675521,8.093666397,-18.94416043,-4.835131195,21,-3.483239962,5.50E-13,13.289612,5.25E-12,-11.17778957,27.98231233,-4.556451929,-0.51675521,8.093666397,18.94416043,-4.835131195,35.20163984,-3.232244566,0.870482165,2.15575615,9.961961361,1.757741137,0,0,42,0
17.29,6.789166526,-3.210604732,-0.963760117,2.171207759,-8.65461357,1.32151288,14.02192221,-4.475757059,0.32739692,8.044854545,-18.91116004,-4.918870501,21,-3.350908443,5.92E-13,13.17715973,3.50E-12,-11.32855732,27.97807779,-4.475757059,-0.32739692,8.044854545,18.91116004,-4.918870501,35.21083347,-3.210604732,0.963760117,2.171207759,8.65461357,1.32151288,0,0,42,0
17.3,6.779101874,-3.188832331,-1.043958221,2.18226193,-7.321920813,0.871691637,14.02427639,-4.395553422,0.139334275,7.995304822,-18.70349916,-4.980056378,21,-3.219711692,6.19E-13,13.06292425,1.91E-12,-11.53504846,27.97572361,-4.395553422,-0.139334275,7.995304822,18.70349916,-4.980056378,35.22089813,-3.188832331,1.043958221,2.18226193,7.321920813,0.871691637,0,0,42,0
17.31,6.768307922,-3.166973243,-1.110800203,2.188780176,-5.983913105,0.413839634,14.02476099,-4.315848382,-0.045684169,7.945269361,-18.31323528,-5.017227457,21,-3.08966778,6.30E-13,12.9462914,5.99E-13,-11.80231077,27.97523901,-4.315848382,0.045684169,7.945269361,18.31323528,-5.017227457,35.23169208,-3.166973243,1.110800203,2.188780176,5.983913105,0.413839634,0,0,42,0
17.32,6.756921688,-3.14507322,-1.164208095,2.190675952,-4.658571145,-0.047219725,14.02340839,-4.236646219,-0.225890673,7.895006251,-17.7358591,-5.028876123,21,-2.960802211,6.23E-13,12.82663214,-1.16E-12,-12.13436291,27.97659161,-4.236646219,0.225890673,7.895006251,17.7358591,-5.028876123,35.24307831,-3.14507322,1.164208095,2.190675952,4.658571145,-0.047219725,0,0,42,0
17.33,6.745075488,-3.123177891,-1.204302233,2.187914658,-3.361785122,-0.507325443,14.02027259,-4.157948132,-0.399498306,7.844779539,-16.97032375,-5.013585863,21,-2.833147925,5.99E-13,12.70330244,-2.99E-12,-12.53406874,27.97972741,-4.157948132,0.399498306,7.844779539,16.97032375,-5.013585863,35.25492451,-3.123177891,1.204302233,2.187914658,3.361785122,-0.507325443,0,0,42,0
17.34,6.732896934,-3.101332755,-1.231401256,2.180513637,-2.107318879,-0.96290606,14.01542924,-4.079752239,-0.564700951,7.794859226,-16.01906648,-4.970161101,21,-2.706745297,5.59E-13,12.57564336,-4.21E-12,-13.00302054,27.98457076,-4.079752239,0.564700951,7.794859226,16.01906648,-4.970161101,35.26710307,-3.101332755,1.231401256,2.180513637,2.107318879,-0.96290606,0,0,42,0
17.35,6.720508941,-3.079583189,-1.246022109,2.168542177,-0.906778805,-1.41091021,14.0089756,-4.002053577,-0.719673303,7.745521269,-14.88802395,-4.897748651,21,-2.58164214,5.03E-13,12.44298102,-6.00E-12,-13.54143305,27.9910244,-4.002053577,0.719673303,7.745521269,14.88802395,-4.897748651,35.27949106,-3.079583189,1.246022109,2.168542177,0.906778805,-1.41091021,0,0,42,0
17.36,6.708029718,-3.057974441,-1.248880041,2.152121507,0.230413134,-1.848740243,14.00103055,-3.924844101,-0.862570871,7.697047581,-13.58664209,-4.795950282,21,-2.457893698,4.33E-13,12.30462659,-7.20E-12,-14.14804981,27.99896945,-3.924844101,0.862570871,7.697047581,13.58664209,-4.795950282,35.29197028,-3.057974441,1.248880041,2.152121507,-0.230413134,-1.848740243,0,0,42,0
